date,outlet_id,product_id,units_sold,units_returned,revenue,closing_stock
2025-07-03,outlet-3,prod-4,66,2,131.34,2
2025-07-03,outlet-3,prod-5,0,0,0.0,0
2025-07-03,outlet-3,prod-6,5,0,34.95,3
2025-07-03,outlet-3,prod-7,15,1,119.85000000000001,11
2025-07-03,outlet-3,prod-8,62,2,61.38,39
2025-07-03,outlet-3,prod-9,26,0,64.74000000000001,44
2025-07-03,outlet-3,prod-10,3,0,11.97,52
2025-07-03,outlet-3,prod-11,3,0,5.37,26
2025-07-03,outlet-3,prod-12,6,0,17.94,0
2025-07-03,outlet-3,prod-13,9,0,15.209999999999999,32
2025-07-03,outlet-3,prod-14,6,0,13.74,71
2025-07-03,outlet-3,prod-15,3,0,8.97,13
2025-07-03,outlet-3,prod-16,3,0,3.87,14
2025-07-03,outlet-3,prod-17,0,0,0.0,48
2025-07-03,outlet-3,prod-18,6,0,8.94,67
2025-07-03,outlet-3,prod-19,14,1,41.86,16
2025-07-03,outlet-3,prod-20,27,1,53.73,77
2025-07-03,outlet-3,prod-21,10,1,22.9,9
2025-07-03,outlet-3,prod-22,6,0,20.94,2
2025-07-03,outlet-3,prod-23,1,0,2.49,0
2025-07-03,outlet-3,prod-24,0,0,0.0,90
2025-07-03,outlet-3,prod-25,34,1,60.86,102
2025-07-03,outlet-3,prod-26,2,0,8.98,0
2025-07-03,outlet-3,prod-27,21,0,27.09,100
2025-07-03,outlet-3,prod-28,3,0,14.97,14
2025-07-03,outlet-3,prod-29,5,0,19.950000000000003,8
2025-07-03,outlet-3,prod-30,2,0,4.98,28
2025-07-03,outlet-3,prod-31,4,0,5.16,270
2025-07-03,outlet-3,prod-32,1,0,2.49,0
2025-07-03,outlet-3,prod-33,4,0,13.96,3
2025-07-03,outlet-3,prod-34,5,0,7.45,10
2025-07-03,outlet-3,prod-35,2,0,13.98,47
2025-07-03,outlet-3,prod-36,0,0,0.0,32
2025-07-03,outlet-3,prod-37,40,1,39.6,4
2025-07-03,outlet-3,prod-38,1,0,12.99,5
2025-07-03,outlet-3,prod-39,3,0,16.47,12
2025-07-03,outlet-3,prod-40,0,0,0.0,3
2025-07-03,outlet-4,prod-1,24,0,35.76,175
2025-07-03,outlet-4,prod-2,36,1,46.44,67
2025-07-03,outlet-4,prod-3,27,1,94.23,481
2025-07-03,outlet-4,prod-4,8,0,15.92,9
2025-07-03,outlet-4,prod-5,23,0,75.67,98
2025-07-03,outlet-4,prod-6,11,0,76.89,82
2025-07-03,outlet-4,prod-7,13,1,103.87,453
2025-07-03,outlet-4,prod-8,0,0,0.0,152
2025-07-03,outlet-4,prod-9,6,0,14.940000000000001,20
2025-07-03,outlet-4,prod-10,13,0,51.870000000000005,18
2025-07-03,outlet-4,prod-11,21,0,37.59,91
2025-07-03,outlet-4,prod-12,9,0,26.910000000000004,4
2025-07-03,outlet-4,prod-13,15,0,25.349999999999998,11
2025-07-03,outlet-4,prod-14,15,0,34.35,15
2025-07-03,outlet-4,prod-15,31,2,92.69000000000001,145
2025-07-03,outlet-4,prod-16,19,1,24.51,24
2025-07-03,outlet-4,prod-17,12,1,41.88,43
2025-07-03,outlet-4,prod-18,14,1,20.86,18
2025-07-03,outlet-4,prod-19,2,0,5.98,0
2025-07-03,outlet-4,prod-20,0,0,0.0,0
2025-07-03,outlet-4,prod-21,14,1,32.06,10
2025-07-03,outlet-4,prod-22,10,0,34.900000000000006,30
2025-07-03,outlet-4,prod-23,8,0,19.92,7
2025-07-03,outlet-4,prod-24,0,0,0.0,0
2025-07-03,outlet-4,prod-25,12,0,21.48,150
2025-07-03,outlet-4,prod-26,8,0,35.92,3
2025-07-03,outlet-4,prod-27,14,0,18.060000000000002,188
2025-07-03,outlet-4,prod-28,2,0,9.98,21
2025-07-03,outlet-4,prod-29,12,0,47.88,5
2025-07-03,outlet-4,prod-30,11,0,27.39,24
2025-07-03,outlet-4,prod-31,17,1,21.93,44
2025-07-03,outlet-4,prod-32,2,0,4.98,6
2025-07-03,outlet-4,prod-33,0,0,0.0,77
2025-07-03,outlet-4,prod-34,11,0,16.39,84
2025-07-03,outlet-4,prod-35,4,0,27.96,18
2025-07-03,outlet-4,prod-36,9,0,71.91,134
2025-07-03,outlet-4,prod-37,5,0,4.95,14
2025-07-03,outlet-4,prod-38,7,0,90.93,9
2025-07-03,outlet-4,prod-39,5,0,27.450000000000003,8
2025-07-03,outlet-4,prod-40,1,0,2.99,10
2025-07-03,outlet-5,prod-1,5,0,7.45,16
2025-07-03,outlet-5,prod-2,4,0,5.16,0
2025-07-03,outlet-5,prod-3,1,0,3.49,12
2025-07-03,outlet-5,prod-4,53,1,105.47,319
2025-07-03,outlet-5,prod-5,9,0,29.61,35
2025-07-03,outlet-5,prod-6,7,0,48.93,20
2025-07-03,outlet-5,prod-7,6,0,47.94,1
2025-07-03,outlet-5,prod-8,44,1,43.56,1
2025-07-03,outlet-5,prod-9,26,0,64.74000000000001,32
2025-07-03,outlet-5,prod-10,7,0,27.93,18
2025-07-03,outlet-5,prod-11,0,0,0.0,32
2025-07-03,outlet-5,prod-12,2,0,5.98,10
2025-07-03,outlet-5,prod-13,9,0,15.209999999999999,27
2025-07-03,outlet-5,prod-14,3,0,6.87,0
2025-07-03,outlet-5,prod-15,0,0,0.0,26
2025-07-03,outlet-5,prod-16,6,0,7.74,106
2025-07-03,outlet-5,prod-17,0,0,0.0,0
2025-07-03,outlet-5,prod-18,14,1,20.86,58
2025-07-03,outlet-5,prod-19,11,0,32.89,36
2025-07-03,outlet-5,prod-20,0,0,0.0,0
2025-07-03,outlet-5,prod-21,2,0,4.58,131
2025-07-03,outlet-5,prod-22,1,0,3.49,4
2025-07-03,outlet-5,prod-23,2,0,4.98,6
2025-07-03,outlet-5,prod-24,8,0,31.92,11
2025-07-03,outlet-5,prod-25,33,1,59.07,17
2025-07-03,outlet-5,prod-26,1,0,4.49,12
2025-07-03,outlet-5,prod-27,49,1,63.21,124
2025-07-03,outlet-5,prod-28,1,0,4.99,4
2025-07-03,outlet-5,prod-29,1,0,3.99,18
2025-07-03,outlet-5,prod-30,1,0,2.49,85
2025-07-03,outlet-5,prod-31,57,2,73.53,2
2025-07-03,outlet-5,prod-32,57,1,141.93,48
2025-07-03,outlet-5,prod-33,5,0,17.450000000000003,16
2025-07-03,outlet-5,prod-34,6,0,8.94,4
2025-07-03,outlet-5,prod-35,0,0,0.0,0
2025-07-03,outlet-5,prod-36,4,0,31.96,58
2025-07-03,outlet-5,prod-37,26,1,25.74,45
2025-07-03,outlet-5,prod-38,0,0,0.0,9
2025-07-03,outlet-5,prod-39,0,0,0.0,0
2025-07-03,outlet-5,prod-40,1,0,2.99,13
2025-07-04,outlet-1,prod-1,31,1,46.19,47
2025-07-04,outlet-1,prod-2,34,2,43.86,78
2025-07-04,outlet-1,prod-3,1,0,3.49,0
2025-07-04,outlet-1,prod-4,0,0,0.0,120
2025-07-04,outlet-1,prod-5,18,0,59.22,42
2025-07-04,outlet-1,prod-6,16,0,111.84,227
2025-07-04,outlet-1,prod-7,18,0,143.82,78
2025-07-04,outlet-1,prod-8,114,1,112.86,111
2025-07-04,outlet-1,prod-9,33,1,82.17,35
2025-07-04,outlet-1,prod-10,0,0,0.0,49
2025-07-04,outlet-1,prod-11,15,0,26.85,266
2025-07-04,outlet-1,prod-12,13,1,38.870000000000005,32
2025-07-04,outlet-1,prod-13,20,0,33.8,325
2025-07-04,outlet-1,prod-14,11,0,25.19,2
2025-07-04,outlet-1,prod-15,32,2,95.68,51
2025-07-04,outlet-1,prod-16,18,1,23.22,5
2025-07-04,outlet-1,prod-17,7,0,24.43,30
2025-07-04,outlet-1,prod-18,22,2,32.78,67
2025-07-04,outlet-1,prod-19,17,0,50.830000000000005,23
2025-07-04,outlet-1,prod-20,35,1,69.65,3
2025-07-04,outlet-1,prod-21,12,1,27.48,11
2025-07-04,outlet-1,prod-22,11,0,38.39,29
2025-07-04,outlet-1,prod-23,9,0,22.410000000000004,22
2025-07-04,outlet-1,prod-24,3,0,11.97,0
2025-07-04,outlet-1,prod-25,26,0,46.54,94
2025-07-04,outlet-1,prod-26,0,0,0.0,0
2025-07-04,outlet-1,prod-27,27,0,34.83,52
2025-07-04,outlet-1,prod-28,6,0,29.94,0
2025-07-04,outlet-1,prod-29,11,0,43.89,107
2025-07-04,outlet-1,prod-30,7,0,17.43,22
2025-07-04,outlet-1,prod-31,39,1,50.31,1
2025-07-04,outlet-1,prod-32,28,1,69.72,5
2025-07-04,outlet-1,prod-33,14,0,48.86,22
2025-07-04,outlet-1,prod-34,11,0,16.39,0
2025-07-04,outlet-1,prod-35,5,0,34.95,74
2025-07-04,outlet-1,prod-36,5,0,39.95,44
2025-07-04,outlet-1,prod-37,14,0,13.86,56
2025-07-04,outlet-1,prod-38,5,0,64.95,11
2025-07-04,outlet-1,prod-39,5,0,27.450000000000003,22
2025-07-04,outlet-1,prod-40,0,0,0.0,35
2025-07-04,outlet-2,prod-1,1,0,1.49,0
2025-07-04,outlet-2,prod-2,24,1,30.96,84
2025-07-04,outlet-2,prod-3,27,1,94.23,366
2025-07-04,outlet-2,prod-4,1,0,1.99,132
2025-07-04,outlet-2,prod-5,1,0,3.29,63
2025-07-04,outlet-2,prod-6,9,0,62.910000000000004,52
2025-07-04,outlet-2,prod-7,22,1,175.78,30
2025-07-04,outlet-2,prod-8,42,1,41.58,1
2025-07-04,outlet-2,prod-9,19,0,47.31,30
2025-07-04,outlet-2,prod-10,7,0,27.93,38
2025-07-04,outlet-2,prod-11,0,0,0.0,0
2025-07-04,outlet-2,prod-12,11,0,32.89,12
2025-07-04,outlet-2,prod-13,12,0,20.28,266
2025-07-04,outlet-2,prod-14,0,0,0.0,45
2025-07-04,outlet-2,prod-15,16,1,47.84,20
2025-07-04,outlet-2,prod-16,16,1,20.64,7
2025-07-04,outlet-2,prod-17,13,1,45.370000000000005,12
2025-07-04,outlet-2,prod-18,25,2,37.25,12
2025-07-04,outlet-2,prod-19,0,0,0.0,0
2025-07-04,outlet-2,prod-20,63,1,125.37,33
2025-07-04,outlet-2,prod-21,31,1,70.99,29
2025-07-04,outlet-2,prod-22,8,0,27.92,0
2025-07-04,outlet-2,prod-23,5,0,12.450000000000001,9
2025-07-04,outlet-2,prod-24,23,1,91.77000000000001,23
2025-07-04,outlet-2,prod-25,34,1,60.86,440
2025-07-04,outlet-2,prod-26,5,0,22.450000000000003,19
2025-07-04,outlet-2,prod-27,21,1,27.09,69
2025-07-04,outlet-2,prod-28,0,0,0.0,28
2025-07-04,outlet-2,prod-29,7,0,27.93,8
2025-07-04,outlet-2,prod-30,8,0,19.92,20
2025-07-04,outlet-2,prod-31,92,2,118.68,9
2025-07-04,outlet-2,prod-32,0,0,0.0,0
2025-07-04,outlet-2,prod-33,12,0,41.88,22
2025-07-04,outlet-2,prod-34,0,0,0.0,14
2025-07-04,outlet-2,prod-35,3,0,20.97,0
2025-07-04,outlet-2,prod-36,0,0,0.0,0
2025-07-04,outlet-2,prod-37,18,0,17.82,104
2025-07-04,outlet-2,prod-38,3,0,38.97,11
2025-07-04,outlet-2,prod-39,4,0,21.96,109
2025-07-04,outlet-2,prod-40,5,0,14.950000000000001,0
2025-07-04,outlet-3,prod-1,0,0,0.0,80
2025-07-04,outlet-3,prod-2,1,0,1.29,0
2025-07-04,outlet-3,prod-3,13,0,45.370000000000005,15
2025-07-04,outlet-3,prod-4,2,0,3.98,180
2025-07-04,outlet-3,prod-5,0,0,0.0,9
2025-07-04,outlet-3,prod-6,3,0,20.97,22
2025-07-04,outlet-3,prod-7,9,0,71.91,2
2025-07-04,outlet-3,prod-8,39,1,38.61,1
2025-07-04,outlet-3,prod-9,26,0,64.74000000000001,48
2025-07-04,outlet-3,prod-10,7,0,27.93,45
2025-07-04,outlet-3,prod-11,5,0,8.95,28
2025-07-04,outlet-3,prod-12,0,0,0.0,7
2025-07-04,outlet-3,prod-13,16,0,27.04,16
2025-07-04,outlet-3,prod-14,9,0,20.61,62
2025-07-04,outlet-3,prod-15,3,0,8.97,21
2025-07-04,outlet-3,prod-16,4,0,5.16,22
2025-07-04,outlet-3,prod-17,11,1,38.39,38
2025-07-04,outlet-3,prod-18,10,1,14.9,58
2025-07-04,outlet-3,prod-19,16,0,47.84,0
2025-07-04,outlet-3,prod-20,51,1,101.49,27
2025-07-04,outlet-3,prod-21,9,1,20.61,1
2025-07-04,outlet-3,prod-22,2,0,6.98,9
2025-07-04,outlet-3,prod-23,0,0,0.0,0
2025-07-04,outlet-3,prod-24,53,3,211.47,40
2025-07-04,outlet-3,prod-25,45,1,80.55,58
2025-07-04,outlet-3,prod-26,0,0,0.0,18
2025-07-04,outlet-3,prod-27,44,1,56.760000000000005,57
2025-07-04,outlet-3,prod-28,4,0,19.96,10
2025-07-04,outlet-3,prod-29,5,0,19.950000000000003,3
2025-07-04,outlet-3,prod-30,5,0,12.450000000000001,23
2025-07-04,outlet-3,prod-31,105,4,135.45000000000002,169
2025-07-04,outlet-3,prod-32,0,0,0.0,0
2025-07-04,outlet-3,prod-33,3,0,10.47,8
2025-07-04,outlet-3,prod-34,6,0,8.94,4
2025-07-04,outlet-3,prod-35,2,0,13.98,45
2025-07-04,outlet-3,prod-36,8,0,63.92,24
2025-07-04,outlet-3,prod-37,4,0,3.96,144
2025-07-04,outlet-3,prod-38,1,0,12.99,4
2025-07-04,outlet-3,prod-39,3,0,16.47,9
2025-07-04,outlet-3,prod-40,3,0,8.97,21
2025-07-04,outlet-4,prod-1,46,2,68.54,131
2025-07-04,outlet-4,prod-2,50,3,64.5,20
2025-07-04,outlet-4,prod-3,50,2,174.5,536
2025-07-04,outlet-4,prod-4,9,0,17.91,27
2025-07-04,outlet-4,prod-5,20,0,65.8,78
2025-07-04,outlet-4,prod-6,17,0,118.83,65
2025-07-04,outlet-4,prod-7,27,2,215.73000000000002,428
2025-07-04,outlet-4,prod-8,95,3,94.05,60
2025-07-04,outlet-4,prod-9,13,0,32.370000000000005,7
2025-07-04,outlet-4,prod-10,9,0,35.910000000000004,9
2025-07-04,outlet-4,prod-11,19,0,34.01,96
2025-07-04,outlet-4,prod-12,4,0,11.96,0
2025-07-04,outlet-4,prod-13,11,0,18.59,0
2025-07-04,outlet-4,prod-14,14,0,32.06,66
2025-07-04,outlet-4,prod-15,48,2,143.52,162
2025-07-04,outlet-4,prod-16,24,1,30.96,98
2025-07-04,outlet-4,prod-17,22,2,76.78,23
2025-07-04,outlet-4,prod-18,18,2,26.82,2
2025-07-04,outlet-4,prod-19,0,0,0.0,0
2025-07-04,outlet-4,prod-20,0,0,0.0,47
2025-07-04,outlet-4,prod-21,10,0,22.9,84
2025-07-04,outlet-4,prod-22,12,1,41.88,19
2025-07-04,outlet-4,prod-23,7,0,17.43,0
2025-07-04,outlet-4,prod-24,0,0,0.0,50
2025-07-04,outlet-4,prod-25,13,0,23.27,137
2025-07-04,outlet-4,prod-26,3,0,13.47,10
2025-07-04,outlet-4,prod-27,38,1,49.02,151
2025-07-04,outlet-4,prod-28,9,0,44.910000000000004,12
2025-07-04,outlet-4,prod-29,5,0,19.950000000000003,58
2025-07-04,outlet-4,prod-30,10,0,24.900000000000002,14
2025-07-04,outlet-4,prod-31,31,1,39.99,14
2025-07-04,outlet-4,prod-32,6,0,14.940000000000001,0
2025-07-04,outlet-4,prod-33,14,0,48.86,89
2025-07-04,outlet-4,prod-34,12,0,17.88,72
2025-07-04,outlet-4,prod-35,4,0,27.96,14
2025-07-04,outlet-4,prod-36,11,0,87.89,123
2025-07-04,outlet-4,prod-37,8,0,7.92,13
2025-07-04,outlet-4,prod-38,7,0,90.93,2
2025-07-04,outlet-4,prod-39,5,0,27.450000000000003,3
2025-07-04,outlet-4,prod-40,9,0,26.910000000000004,14
2025-07-04,outlet-5,prod-1,2,0,2.98,14
2025-07-04,outlet-5,prod-2,0,0,0.0,56
2025-07-04,outlet-5,prod-3,3,0,10.47,9
2025-07-04,outlet-5,prod-4,84,4,167.16,239
2025-07-04,outlet-5,prod-5,8,0,26.32,27
2025-07-04,outlet-5,prod-6,6,0,41.94,27
2025-07-04,outlet-5,prod-7,1,0,7.99,11
2025-07-04,outlet-5,prod-8,1,0,0.99,134
2025-07-04,outlet-5,prod-9,28,1,69.72,5
2025-07-04,outlet-5,prod-10,8,0,31.92,20
2025-07-04,outlet-5,prod-11,6,0,10.74,26
2025-07-04,outlet-5,prod-12,1,0,2.99,9
2025-07-04,outlet-5,prod-13,9,0,15.209999999999999,18
2025-07-04,outlet-5,prod-14,0,0,0.0,0
2025-07-04,outlet-5,prod-15,9,0,26.910000000000004,17
2025-07-04,outlet-5,prod-16,4,0,5.16,102
2025-07-04,outlet-5,prod-17,0,0,0.0,0
2025-07-04,outlet-5,prod-18,10,1,14.9,49
2025-07-04,outlet-5,prod-19,13,0,38.870000000000005,33
2025-07-04,outlet-5,prod-20,0,0,0.0,171
2025-07-04,outlet-5,prod-21,4,0,9.16,127
2025-07-04,outlet-5,prod-22,1,0,3.49,6
2025-07-04,outlet-5,prod-23,2,0,4.98,4
2025-07-04,outlet-5,prod-24,11,1,43.89,1
2025-07-04,outlet-5,prod-25,17,0,30.43,53
2025-07-04,outlet-5,prod-26,3,0,13.47,9
2025-07-04,outlet-5,prod-27,62,2,79.98,64
2025-07-04,outlet-5,prod-28,1,0,4.99,8
2025-07-04,outlet-5,prod-29,1,0,3.99,17
2025-07-04,outlet-5,prod-30,2,0,4.98,83
2025-07-04,outlet-5,prod-31,2,0,2.58,375
2025-07-04,outlet-5,prod-32,48,2,119.52000000000001,2
2025-07-04,outlet-5,prod-33,6,0,20.94,16
2025-07-04,outlet-5,prod-34,4,0,5.96,31
2025-07-04,outlet-5,prod-35,0,0,0.0,6
2025-07-04,outlet-5,prod-36,5,0,39.95,53
2025-07-04,outlet-5,prod-37,45,1,44.55,121
2025-07-04,outlet-5,prod-38,0,0,0.0,12
2025-07-04,outlet-5,prod-39,0,0,0.0,0
2025-07-04,outlet-5,prod-40,1,0,2.99,12
2025-07-05,outlet-1,prod-1,39,1,58.11,9
2025-07-05,outlet-1,prod-2,52,1,67.08,27
2025-07-05,outlet-1,prod-3,0,0,0.0,110
2025-07-05,outlet-1,prod-4,52,2,103.48,70
2025-07-05,outlet-1,prod-5,20,0,65.8,22
2025-07-05,outlet-1,prod-6,16,0,111.84,211
2025-07-05,outlet-1,prod-7,23,1,183.77,56
2025-07-05,outlet-1,prod-8,91,3,90.09,23
2025-07-05,outlet-1,prod-9,23,0,57.27,12
2025-07-05,outlet-1,prod-10,12,0,47.88,37
2025-07-05,outlet-1,prod-11,18,0,32.22,248
2025-07-05,outlet-1,prod-12,12,0,35.88,20
2025-07-05,outlet-1,prod-13,16,0,27.04,309
2025-07-05,outlet-1,prod-14,2,0,4.58,0
2025-07-05,outlet-1,prod-15,28,2,83.72,25
2025-07-05,outlet-1,prod-16,5,0,6.45,36
2025-07-05,outlet-1,prod-17,6,0,20.94,24
2025-07-05,outlet-1,prod-18,14,2,20.86,55
2025-07-05,outlet-1,prod-19,17,1,50.830000000000005,7
2025-07-05,outlet-1,prod-20,3,0,5.97,0
2025-07-05,outlet-1,prod-21,11,1,25.19,66
2025-07-05,outlet-1,prod-22,10,0,34.900000000000006,19
2025-07-05,outlet-1,prod-23,6,0,14.940000000000001,16
2025-07-05,outlet-1,prod-24,0,0,0.0,0
2025-07-05,outlet-1,prod-25,40,1,71.6,55
2025-07-05,outlet-1,prod-26,0,0,0.0,30
2025-07-05,outlet-1,prod-27,25,0,32.25,27
2025-07-05,outlet-1,prod-28,0,0,0.0,12
2025-07-05,outlet-1,prod-29,10,0,39.900000000000006,97
2025-07-05,outlet-1,prod-30,8,0,19.92,14
2025-07-05,outlet-1,prod-31,1,0,1.29,105
2025-07-05,outlet-1,prod-32,5,0,12.450000000000001,17
2025-07-05,outlet-1,prod-33,15,0,52.35,7
2025-07-05,outlet-1,prod-34,0,0,0.0,9
2025-07-05,outlet-1,prod-35,4,0,27.96,70
2025-07-05,outlet-1,prod-36,8,0,63.92,36
2025-07-05,outlet-1,prod-37,21,0,20.79,35
2025-07-05,outlet-1,prod-38,5,0,64.95,6
2025-07-05,outlet-1,prod-39,6,0,32.94,16
2025-07-05,outlet-1,prod-40,6,0,17.94,29
2025-07-05,outlet-2,prod-1,0,0,0.0,0
2025-07-05,outlet-2,prod-2,44,3,56.760000000000005,43
2025-07-05,outlet-2,prod-3,27,0,94.23,339
2025-07-05,outlet-2,prod-4,56,1,111.44,77
2025-07-05,outlet-2,prod-5,13,0,42.77,50
2025-07-05,outlet-2,prod-6,9,0,62.910000000000004,43
2025-07-05,outlet-2,prod-7,18,1,143.82,13
2025-07-05,outlet-2,prod-8,1,0,0.99,0
2025-07-05,outlet-2,prod-9,22,1,54.78,9
2025-07-05,outlet-2,prod-10,11,0,43.89,27
2025-07-05,outlet-2,prod-11,0,0,0.0,0
2025-07-05,outlet-2,prod-12,8,0,23.92,4
2025-07-05,outlet-2,prod-13,19,0,32.11,247
2025-07-05,outlet-2,prod-14,9,0,20.61,57
2025-07-05,outlet-2,prod-15,16,1,47.84,5
2025-07-05,outlet-2,prod-16,7,0,9.030000000000001,17
2025-07-05,outlet-2,prod-17,12,1,41.88,18
2025-07-05,outlet-2,prod-18,12,1,17.88,29
2025-07-05,outlet-2,prod-19,0,0,0.0,16
2025-07-05,outlet-2,prod-20,33,1,65.67,1
2025-07-05,outlet-2,prod-21,22,1,50.38,29
2025-07-05,outlet-2,prod-22,0,0,0.0,0
2025-07-05,outlet-2,prod-23,6,0,14.940000000000001,3
2025-07-05,outlet-2,prod-24,23,1,91.77000000000001,1
2025-07-05,outlet-2,prod-25,24,0,42.96,416
2025-07-05,outlet-2,prod-26,5,0,22.450000000000003,14
2025-07-05,outlet-2,prod-27,26,0,33.54,43
2025-07-05,outlet-2,prod-28,5,0,24.950000000000003,23
2025-07-05,outlet-2,prod-29,8,0,31.92,0
2025-07-05,outlet-2,prod-30,8,0,19.92,12
2025-07-05,outlet-2,prod-31,9,0,11.61,135
2025-07-05,outlet-2,prod-32,0,0,0.0,0
2025-07-05,outlet-2,prod-33,11,0,38.39,11
2025-07-05,outlet-2,prod-34,8,0,11.92,22
2025-07-05,outlet-2,prod-35,0,0,0.0,6
2025-07-05,outlet-2,prod-36,0,0,0.0,48
2025-07-05,outlet-2,prod-37,22,1,21.78,83
2025-07-05,outlet-2,prod-38,4,0,51.96,7
2025-07-05,outlet-2,prod-39,4,0,21.96,105
2025-07-05,outlet-2,prod-40,0,0,0.0,0
2025-07-05,outlet-3,prod-1,19,1,28.31,62
2025-07-05,outlet-3,prod-2,0,0,0.0,84
2025-07-05,outlet-3,prod-3,7,0,24.43,8
2025-07-05,outlet-3,prod-4,48,1,95.52,133
2025-07-05,outlet-3,prod-5,6,0,19.740000000000002,3
2025-07-05,outlet-3,prod-6,5,0,34.95,17
2025-07-05,outlet-3,prod-7,2,0,15.98,56
2025-07-05,outlet-3,prod-8,1,0,0.99,0
2025-07-05,outlet-3,prod-9,39,1,97.11000000000001,10
2025-07-05,outlet-3,prod-10,4,0,15.96,41
2025-07-05,outlet-3,prod-11,5,0,8.95,28
2025-07-05,outlet-3,prod-12,7,0,20.93,33
2025-07-05,outlet-3,prod-13,14,0,23.66,25
2025-07-05,outlet-3,prod-14,7,0,16.03,55
2025-07-05,outlet-3,prod-15,6,0,17.94,15
2025-07-05,outlet-3,prod-16,1,0,1.29,21
2025-07-05,outlet-3,prod-17,10,1,34.900000000000006,33
2025-07-05,outlet-3,prod-18,17,1,25.33,42
2025-07-05,outlet-3,prod-19,0,0,0.0,0
2025-07-05,outlet-3,prod-20,27,0,53.73,152
2025-07-05,outlet-3,prod-21,1,0,2.29,52
2025-07-05,outlet-3,prod-22,5,0,17.450000000000003,4
2025-07-05,outlet-3,prod-23,0,0,0.0,0
2025-07-05,outlet-3,prod-24,40,2,159.60000000000002,2
2025-07-05,outlet-3,prod-25,58,1,103.82000000000001,1
2025-07-05,outlet-3,prod-26,4,0,17.96,20
2025-07-05,outlet-3,prod-27,57,1,73.53,1
2025-07-05,outlet-3,prod-28,4,0,19.96,6
2025-07-05,outlet-3,prod-29,3,0,11.97,26
2025-07-05,outlet-3,prod-30,5,0,12.450000000000001,18
2025-07-05,outlet-3,prod-31,0,0,0.0,169
2025-07-05,outlet-3,prod-32,0,0,0.0,36
2025-07-05,outlet-3,prod-33,4,0,13.96,4
2025-07-05,outlet-3,prod-34,4,0,5.96,6
2025-07-05,outlet-3,prod-35,4,0,27.96,51
2025-07-05,outlet-3,prod-36,6,0,47.94,18
2025-07-05,outlet-3,prod-37,32,1,31.68,113
2025-07-05,outlet-3,prod-38,2,0,25.98,2
2025-07-05,outlet-3,prod-39,3,0,16.47,8
2025-07-05,outlet-3,prod-40,4,0,11.96,17
2025-07-05,outlet-4,prod-1,60,3,89.4,74
2025-07-05,outlet-4,prod-2,20,1,25.8,211
2025-07-05,outlet-4,prod-3,62,2,216.38000000000002,622
2025-07-05,outlet-4,prod-4,27,1,53.73,84
2025-07-05,outlet-4,prod-5,19,0,62.51,59
2025-07-05,outlet-4,prod-6,16,0,111.84,49
2025-07-05,outlet-4,prod-7,35,2,279.65000000000003,395
2025-07-05,outlet-4,prod-8,48,1,47.519999999999996,13
2025-07-05,outlet-4,prod-9,7,0,17.43,0
2025-07-05,outlet-4,prod-10,9,0,35.910000000000004,0
2025-07-05,outlet-4,prod-11,22,0,39.38,74
2025-07-05,outlet-4,prod-12,0,0,0.0,0
2025-07-05,outlet-4,prod-13,0,0,0.0,0
2025-07-05,outlet-4,prod-14,11,0,25.19,55
2025-07-05,outlet-4,prod-15,23,1,68.77000000000001,140
2025-07-05,outlet-4,prod-16,31,1,39.99,68
2025-07-05,outlet-4,prod-17,23,2,80.27000000000001,2
2025-07-05,outlet-4,prod-18,2,0,2.98,0
2025-07-05,outlet-4,prod-19,0,0,0.0,31
2025-07-05,outlet-4,prod-20,21,1,41.79,41
2025-07-05,outlet-4,prod-21,32,2,73.28,54
2025-07-05,outlet-4,prod-22,11,0,38.39,8
2025-07-05,outlet-4,prod-23,0,0,0.0,0
2025-07-05,outlet-4,prod-24,31,2,123.69000000000001,21
2025-07-05,outlet-4,prod-25,5,0,8.95,172
2025-07-05,outlet-4,prod-26,7,0,31.43,3
2025-07-05,outlet-4,prod-27,29,1,37.410000000000004,123
2025-07-05,outlet-4,prod-28,8,0,39.92,4
2025-07-05,outlet-4,prod-29,12,0,47.88,46
2025-07-05,outlet-4,prod-30,10,0,24.900000000000002,4
2025-07-05,outlet-4,prod-31,14,1,18.060000000000002,61
2025-07-05,outlet-4,prod-32,0,0,0.0,0
2025-07-05,outlet-4,prod-33,16,0,55.84,73
2025-07-05,outlet-4,prod-34,8,0,11.92,64
2025-07-05,outlet-4,prod-35,4,0,27.96,10
2025-07-05,outlet-4,prod-36,8,0,63.92,145
2025-07-05,outlet-4,prod-37,9,0,8.91,10
2025-07-05,outlet-4,prod-38,2,0,25.98,37
2025-07-05,outlet-4,prod-39,3,0,16.47,0
2025-07-05,outlet-4,prod-40,7,0,20.93,7
2025-07-05,outlet-5,prod-1,2,0,2.98,12
2025-07-05,outlet-5,prod-2,17,0,21.93,39
2025-07-05,outlet-5,prod-3,3,0,10.47,6
2025-07-05,outlet-5,prod-4,96,4,191.04,276
2025-07-05,outlet-5,prod-5,8,0,26.32,19
2025-07-05,outlet-5,prod-6,5,0,34.95,22
2025-07-05,outlet-5,prod-7,11,1,87.89,1
2025-07-05,outlet-5,prod-8,108,2,106.92,28
2025-07-05,outlet-5,prod-9,5,0,12.450000000000001,0
2025-07-05,outlet-5,prod-10,7,0,27.93,13
2025-07-05,outlet-5,prod-11,8,0,14.32,18
